nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
500,CAMPOHERMOSO,-73.104168327,5.03166002315,15135000,500,2016,12,0,1986.06,0,84.96,0,0,0,0,0,0,0,0,0,2071.02,1
500,CERINZA,-72.9482718544,5.95603263546,15162000,500,2016,12,0.15,608.72,0,0,0.03,0,0,0,0,0,0,0,0,608.9,1
500,CHINAVITA,-73.3684756833,5.16748347348,15172000,500,2016,12,0,10.88,0,52.38,0,0,0,0,0,0,0,0,0,63.27,1
500,CHIQUINQUIRA,-73.8183869915,5.61412836353,15176000,500,2016,12,12.4,11.63,0,0,0,0,7.78,0,0,0,0,0,0,31.81,1
500,CHISCAS,-72.5016808693,6.5534158413,15180000,500,2016,12,0,26.96,0,3.5,0,0,0,0,0,0,0,0,0,30.46,1
500,CHITA,-72.471892654,6.18708569854,15183000,500,2016,12,19.79,666.12,0,3.07,0,0,0,0,0,0,0,0,0,688.98,1
500,CHITARAQUE,-73.4471010235,6.02742601824,15185000,500,2016,12,0,13.15,0,0,0,0,0,0,0,0,0,0,0,13.15,1
500,CHIVATA,-73.2825292916,5.55894934359,15187000,500,2016,12,0.03,81.8,0,0.64,0,0,0,0,0,0,0,0,0,82.47,1
500,CIENEGA,-73.296061354,5.40870037319,15189000,500,2016,12,402.03,350.75,0,1.92,0,0,0,0,0,0,0,0,0,754.7,1
500,COMBITA,-73.3239523652,5.63454905762,15204000,500,2016,12,4.69,106.62,0,0.35,0,0,0,0,0,0,0,0,0,111.66,1
500,COPER,-74.0454584503,5.47498409448,15212000,500,2016,12,0,5.97,0,0,0,0,0.28,0,0,0,0,0,0,6.25,1
500,CORRALES,-72.8447949701,5.82810438505,15215000,500,2016,12,0,96.39,0,0,0,0,0,0,0,0,0,0,0,96.39,1
500,COVARACHIA,-72.7389763109,6.50018289986,15218000,500,2016,12,0.03,20.7,0,0,0,0,0,0,0,0,0,0,0,20.73,1
500,CUCAITA,-73.4543383107,5.54445121651,15224000,500,2016,12,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0.52,1
500,CUITIVA,-72.9659185304,5.58036631554,15226000,500,2016,12,0.14,127.53,0,0,0.02,0,0,0,0,0,0,0,0,127.69,1
500,SAN PEDRO DE IGUAQUE,-73.4851277444,5.60541181948,15232000,500,2016,12,6.7,335.31,0,0,0,0,0,0,0,0,0,0,0,342.01,1
